[2026-05-30T04:29:15.291Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2Findex.js&methodName=async&arguments=&lineNumber=29&column=49 → 200 (?ms, 24B)
[2026-05-30T04:29:15.291Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2Findex.js&methodName=async&arguments=&lineNumber=27&column=21 → 200 (?ms, 24B)
[2026-05-30T04:29:15.311Z] GET http://localhost:3002/_next/static/webpack/058673be51366702.webpack.hot-update.json → 500 (3ms, ?B)
[2026-05-30T04:29:15.314Z] GET http://localhost:3002/login → 500 (4ms, 4466B)
[2026-05-30T04:29:15.320Z] GET http://localhost:3002/_next/static/chunks/fallback/webpack.js → 200 (1ms, 47259B)
[2026-05-30T04:29:15.320Z] GET http://localhost:3002/_next/static/chunks/fallback/main.js → 200 (61ms, 5009545B)
[2026-05-30T04:29:15.320Z] GET http://localhost:3002/_next/static/chunks/fallback/pages/_app.js → 200 (1ms, 3391B)
[2026-05-30T04:29:15.320Z] GET http://localhost:3002/_next/static/chunks/fallback/pages/_error.js → 200 (2ms, 3387B)
[2026-05-30T04:29:15.320Z] GET http://localhost:3002/_next/static/chunks/fallback/react-refresh.js → 200 (2ms, 78963B)
[2026-05-30T04:29:15.385Z] GET http://localhost:3002/_next/static/development/_devMiddlewareManifest.json → 200 (76ms, 2B)
[2026-05-30T04:29:15.461Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2FparseNotFoundError.js&methodName=getNotFoundError&arguments=&lineNumber=124&column=16 → 200 (1ms, 24B)
[2026-05-30T04:29:15.462Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2FwebpackModuleError.js&methodName=async+getModuleBuildError&arguments=&lineNumber=104&column=27 → 200 (?ms, 24B)
[2026-05-30T04:29:15.462Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2Findex.js&methodName=async&arguments=&lineNumber=29&column=49 → 200 (?ms, 24B)
[2026-05-30T04:29:15.462Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2Findex.js&methodName=async&arguments=&lineNumber=27&column=21 → 200 (?ms, 24B)
[2026-05-30T04:29:15.497Z] GET http://localhost:3002/_next/static/webpack/058673be51366702.webpack.hot-update.json → 500 (5ms, ?B)
[2026-05-30T04:29:15.502Z] GET http://localhost:3002/login → 500 (3ms, 4466B)
[2026-05-30T04:29:15.507Z] GET http://localhost:3002/_next/static/chunks/fallback/webpack.js → 200 (3ms, 47259B)
[2026-05-30T04:29:15.507Z] GET http://localhost:3002/_next/static/chunks/fallback/main.js → 200 (65ms, 5009545B)
[2026-05-30T04:29:15.507Z] GET http://localhost:3002/_next/static/chunks/fallback/pages/_app.js → 200 (3ms, 3391B)
[2026-05-30T04:29:15.507Z] GET http://localhost:3002/_next/static/chunks/fallback/pages/_error.js → 200 (3ms, 3387B)
[2026-05-30T04:29:15.507Z] GET http://localhost:3002/_next/static/chunks/fallback/react-refresh.js → 200 (4ms, 78963B)
[2026-05-30T04:29:15.576Z] GET http://localhost:3002/_next/static/development/_devMiddlewareManifest.json → 200 (70ms, 2B)
[2026-05-30T04:29:15.646Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2FparseNotFoundError.js&methodName=getNotFoundError&arguments=&lineNumber=124&column=16 → 200 (?ms, 24B)
[2026-05-30T04:29:15.646Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2FwebpackModuleError.js&methodName=async+getModuleBuildError&arguments=&lineNumber=104&column=27 → 200 (?ms, 24B)
[2026-05-30T04:29:15.646Z] GET http://localhost:3002/__nextjs_original-stack-frame?isServer=true&isEdgeServer=false&isAppDirectory=false&errorMessage=Error%3A+Module+not+found%3A+Can%27t+resolve+%27crypto%27%0A%0Ahttps%3A%2F%2Fnextjs.org%2Fdocs%2Fmessages%2Fmodule-not-found%0A%0AImport+trace+for+requested+module%3A%0A.%2Fnode_modules%2Fnext-auth%2Fcore%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Fnext%2Findex.js%0A.%2Fnode_modules%2Fnext-auth%2Findex.js%0A.%2Fsrc%2Fapp%2Fapi%2Fproducts%2Froute.ts%0A.%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Floaders%2Fnext-edge-app-route-loader%2Findex.js%3FabsolutePagePath%3D%252FUsers%252FEven%252FDocuments%252FClaude%252FProjects%252FPoint%2520Asia%252Fpaxis%252Fsrc%252Fapp%252Fapi%252Fproducts%252Froute.ts%26page%3D%252Fapi%252Fproducts%252Froute%26appDirLoader%3DbmV4dC1hcHAtbG9hZGVyP25hbWU9YXBwJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZSZwYWdlPSUyRmFwaSUyRnByb2R1Y3RzJTJGcm91dGUmYXBwUGF0aHM9JnBhZ2VQYXRoPXByaXZhdGUtbmV4dC1hcHAtZGlyJTJGYXBpJTJGcHJvZHVjdHMlMkZyb3V0ZS50cyZhcHBEaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyUyRnNyYyUyRmFwcCZwYWdlRXh0ZW5zaW9ucz10c3gmcGFnZUV4dGVuc2lvbnM9dHMmcGFnZUV4dGVuc2lvbnM9anN4JnBhZ2VFeHRlbnNpb25zPWpzJnJvb3REaXI9JTJGVXNlcnMlMkZFdmVuJTJGRG9jdW1lbnRzJTJGQ2xhdWRlJTJGUHJvamVjdHMlMkZQb2ludCUyMEFzaWElMkZwYXhpcyZpc0Rldj10cnVlJnRzY29uZmlnUGF0aD10c2NvbmZpZy5qc29uJmJhc2VQYXRoPSZhc3NldFByZWZpeD0mbmV4dENvbmZpZ091dHB1dD0mcHJlZmVycmVkUmVnaW9uPSZtaWRkbGV3YXJlQ29uZmlnPWUzMCUzRCE%253D%26nextConfigOutput%3D%26preferredRegion%3D%26middlewareConfig%3De30%253D%21&file=file%3A%2F%2F%2FUsers%2FEven%2FDocuments%2FClaude%2FProjects%2FPoint+Asia%2Fpaxis%2Fnode_modules%2Fnext%2Fdist%2Fbuild%2Fwebpack%2Fplugins%2Fwellknown-errors-plugin%2Findex.js&methodName=async&arguments=&lineNumber=29&column=49 → 200 (?ms, 24B)
